carolyn	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
carrera	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
carried	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
carroll	6.0, 0.0,                  0.00043354391180478136, 5.546004104043037e-05
carry	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cars	0.0, 4.0,                  6.19348445435402e-05, 0.00027730020520215184
case	6.0, 1.0,                  0.00043354391180478136, 0.00011092008208086075
cases	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
cash	6.0, 5.0,                  0.00043354391180478136, 0.00033276024624258224
cashpo	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
cashpromotions	0.0, 3.0,                  6.19348445435402e-05, 0.0002218401641617215
casinos	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cat	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
catalog	0.0, 3.0,                  6.19348445435402e-05, 0.0002218401641617215
catalyze	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
catchy	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
category	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
caucasians	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
caught	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cause	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
caused	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
causey	5.0, 0.0,                  0.0003716090672612412, 5.546004104043037e-05
cc	37.0, 0.0,                  0.0023535240926545273, 5.546004104043037e-05
ccprod	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
cd	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
ceased	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cede	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cele	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
celebrate	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
celebration	1.0, 1.0,                  0.0001238696890870804, 0.00011092008208086075
celias	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cell	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cellulite	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cemented	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cenochs	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cent	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
center	3.0, 8.0,                  0.0002477393781741608, 0.0004991403693638733
central	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
cents	2.0, 4.0,                  0.0001858045336306206, 0.00027730020520215184
century	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
ceos	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cernosek	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
certain	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
certainly	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
certificates	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cgi	0.0, 3.0,                  6.19348445435402e-05, 0.0002218401641617215
cha	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
chaeap	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
chairman	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
challenge	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
challenges	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
challenging	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
chambers	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
champion	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
chance	3.0, 3.0,                  0.0002477393781741608, 0.0002218401641617215
chances	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
chancesto	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
change	7.0, 5.0,                  0.0004954787563483216, 0.00033276024624258224
changed	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
changes	4.0, 0.0,                  0.00030967422271770096, 5.546004104043037e-05
changing	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
channel	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
chapman	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
char	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
charge	3.0, 5.0,                  0.0002477393781741608, 0.00033276024624258224
charges	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
charlie	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
charset	0.0, 9.0,                  6.19348445435402e-05, 0.0005546004104043037
chart	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
chartroom	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
charts	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
chatham	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cheaep	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cheap	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
check	1.0, 1.0,                  0.0001238696890870804, 0.00011092008208086075
checking	1.0, 3.0,                  0.0001238696890870804, 0.0002218401641617215
checks	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cheeap	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cheers	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
chewing	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
chief	3.0, 0.0,                  0.0002477393781741608, 5.546004104043037e-05
child	0.0, 3.0,                  6.19348445435402e-05, 0.0002218401641617215
children	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
chile	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
chill	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
china	0.0, 3.0,                  6.19348445435402e-05, 0.0002218401641617215
chinamen	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
chinese	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
chip	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
chirano	0.0, 4.0,                  6.19348445435402e-05, 0.00027730020520215184
chisholm	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
choice	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
chokshi	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cholesterol	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
choose	0.0, 4.0,                  6.19348445435402e-05, 0.00027730020520215184
chosen	1.0, 2.0,                  0.0001238696890870804, 0.00016638012312129112
chris	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
christi	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
christine	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
christmas	20.0, 0.0,                  0.001300631735414344, 5.546004104043037e-05
chromium	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
chuck	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
chumming	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
chums	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
chunk	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cialis	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
cigars	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cindy	5.0, 0.0,                  0.0003716090672612412, 5.546004104043037e-05
cinergy	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
citizens	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
city	0.0, 5.0,                  6.19348445435402e-05, 0.00033276024624258224
civilizirano	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cj	0.0, 5.0,                  6.19348445435402e-05, 0.00033276024624258224
ckgby	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
ckily	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
claiis	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
claim	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
claims	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
clare	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
clarification	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
clarity	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
clark	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
class	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
classes	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
classic	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
classifieds	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
classrom	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
claude	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
clear	2.0, 7.0,                  0.0001858045336306206, 0.000443680328323443
clearing	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
clem	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
clemmons	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
clemons	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
click	1.0, 31.0,                  0.0001238696890870804, 0.001774721313293772
clicking	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
client	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
clients	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cliffhanger	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
cliickk	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
clinches	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
clinging	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
clips	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
clon	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
clonazepam	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
close	3.0, 1.0,                  0.0002477393781741608, 0.00011092008208086075
closed	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
closely	4.0, 0.0,                  0.00030967422271770096, 5.546004104043037e-05
closure	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
clu	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
club	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cmenergy	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
co	3.0, 2.0,                  0.0002477393781741608, 0.00016638012312129112
coaching	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
coal	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
coastenergy	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cobalt	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cochilco	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
coding	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
coe	4.0, 0.0,                  0.00030967422271770096, 5.546004104043037e-05
coffee	3.0, 2.0,                  0.0002477393781741608, 0.00016638012312129112
cohen	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cold	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
coleman	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
collaborate	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
college	0.0, 3.0,                  6.19348445435402e-05, 0.0002218401641617215
colliw	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
colloquy	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
color	18.0, 1.0,                  0.0011767620463272637, 0.00011092008208086075
colored	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
colors	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
colour	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
com	74.0, 108.0,                  0.004645113340765515, 0.006045144473406911
combo	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
comclick	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
come	5.0, 7.0,                  0.0003716090672612412, 0.000443680328323443
comes	3.0, 2.0,                  0.0002477393781741608, 0.00016638012312129112
comhttp	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
coming	3.0, 1.0,                  0.0002477393781741608, 0.00011092008208086075
commence	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
commenced	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
commentaries	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
commentary	0.0, 8.0,                  6.19348445435402e-05, 0.0004991403693638733
comments	0.0, 5.0,                  6.19348445435402e-05, 0.00033276024624258224
commercial	16.0, 2.0,                  0.0010528923572401833, 0.00016638012312129112
commission	1.0, 1.0,                  0.0001238696890870804, 0.00011092008208086075
commissions	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
commodities	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
commodity	6.0, 1.0,                  0.00043354391180478136, 0.00011092008208086075
common	1.0, 1.0,                  0.0001238696890870804, 0.00011092008208086075
communicate	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
communicating	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
communication	5.0, 3.0,                  0.0003716090672612412, 0.0002218401641617215
communities	3.0, 0.0,                  0.0002477393781741608, 5.546004104043037e-05
community	1.0, 10.0,                  0.0001238696890870804, 0.0006100604514447341
companies	2.0, 3.0,                  0.0001858045336306206, 0.0002218401641617215
company	7.0, 8.0,                  0.0004954787563483216, 0.0004991403693638733
compare	0.0, 5.0,                  6.19348445435402e-05, 0.00033276024624258224
compared	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
compelling	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
compensation	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
competencies	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
competing	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
competition	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
competitive	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
complete	0.0, 3.0,                  6.19348445435402e-05, 0.0002218401641617215
completed	1.0, 1.0,                  0.0001238696890870804, 0.00011092008208086075
completely	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
completing	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
completion	3.0, 0.0,                  0.0002477393781741608, 5.546004104043037e-05
compliance	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
complicated	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
complimentary	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
compliments	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
components	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
computational	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
computer	0.0, 6.0,                  6.19348445435402e-05, 0.0003882202872830126
comwww	0.0, 11.0,                  6.19348445435402e-05, 0.0006655204924851645
concealed	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
concept	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
concern	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
concernig	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
concerning	3.0, 4.0,                  0.0002477393781741608, 0.00027730020520215184
concerns	3.0, 0.0,                  0.0002477393781741608, 5.546004104043037e-05
concluding	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
condition	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
conduct	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
conductor	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
conference	3.0, 3.0,                  0.0002477393781741608, 0.0002218401641617215
confidential	0.0, 3.0,                  6.19348445435402e-05, 0.0002218401641617215
configuration	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
confirmation	1.0, 1.0,                  0.0001238696890870804, 0.00011092008208086075
confirmations	4.0, 0.0,                  0.00030967422271770096, 5.546004104043037e-05
conflict	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
confuses	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
confusing	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
congrats	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
congratulations	3.0, 0.0,                  0.0002477393781741608, 5.546004104043037e-05
congratulatory	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
conn	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
connection	0.0, 3.0,                  6.19348445435402e-05, 0.0002218401641617215
connective	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
connie	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
conscience	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
consciously	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
consider	3.0, 1.0,                  0.0002477393781741608, 0.00011092008208086075
considered	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
consistent	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
consistently	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
consisting	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
consolidation	2.0, 1.0,                  0.0001858045336306206, 0.00011092008208086075
constantly	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
consternation	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
construction	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
constructive	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
consultation	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
consumer	3.0, 0.0,                  0.0002477393781741608, 5.546004104043037e-05
consumers	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
contact	15.0, 9.0,                  0.0009909575126966432, 0.0005546004104043037
contacts	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
containing	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
contains	0.0, 3.0,                  6.19348445435402e-05, 0.0002218401641617215
contemplation	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
content	1.0, 12.0,                  0.0001238696890870804, 0.0007209805335255948
continents	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
continue	10.0, 4.0,                  0.0006812832899789422, 0.00027730020520215184
continued	1.0, 2.0,                  0.0001238696890870804, 0.00016638012312129112
continues	2.0, 1.0,                  0.0001858045336306206, 0.00011092008208086075
continuing	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
contract	6.0, 3.0,                  0.00043354391180478136, 0.0002218401641617215
contracted	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
contracts	11.0, 1.0,                  0.0007432181345224824, 0.00011092008208086075
contratulations	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
contribution	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
control	4.0, 3.0,                  0.00030967422271770096, 0.0002218401641617215
controlled	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
controls	4.0, 0.0,                  0.00030967422271770096, 5.546004104043037e-05
convenience	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
conversations	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
convince	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
convincible	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cook	3.0, 0.0,                  0.0002477393781741608, 5.546004104043037e-05
cool	3.0, 0.0,                  0.0002477393781741608, 5.546004104043037e-05
cooler	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cooperation	3.0, 0.0,                  0.0002477393781741608, 5.546004104043037e-05
coordinate	4.0, 0.0,                  0.00030967422271770096, 5.546004104043037e-05
coordinating	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
coordination	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
cop	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
copartnery	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
copper	0.0, 7.0,                  6.19348445435402e-05, 0.000443680328323443
copy	0.0, 12.0,                  6.19348445435402e-05, 0.0007209805335255948
copying	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
copyright	0.0, 3.0,                  6.19348445435402e-05, 0.0002218401641617215
coral	3.0, 1.0,                  0.0002477393781741608, 0.00011092008208086075
cordes	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
corel	0.0, 4.0,                  6.19348445435402e-05, 0.00027730020520215184
coreldraw	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
corey	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cornet	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
corp	28.0, 2.0,                  0.0017961104917626656, 0.00016638012312129112
corporate	7.0, 1.0,                  0.0004954787563483216, 0.00011092008208086075
corporation	2.0, 2.0,                  0.0001858045336306206, 0.00016638012312129112
correction	1.0, 1.0,                  0.0001238696890870804, 0.00011092008208086075
correspondence	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cost	4.0, 3.0,                  0.00030967422271770096, 0.0002218401641617215
costed	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
costs	1.0, 1.0,                  0.0001238696890870804, 0.00011092008208086075
cotroneo	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cough	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
could	2.0, 10.0,                  0.0001858045336306206, 0.0006100604514447341
counted	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
counterparty	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
countries	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
country	4.0, 10.0,                  0.00030967422271770096, 0.0006100604514447341
couple	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
course	0.0, 8.0,                  6.19348445435402e-05, 0.0004991403693638733
courses	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
court	3.0, 0.0,                  0.0002477393781741608, 5.546004104043037e-05
courtesy	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cover	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
coverage	1.0, 2.0,                  0.0001238696890870804, 0.00016638012312129112
cowry	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cp	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cpm	0.0, 4.0,                  6.19348445435402e-05, 0.00027730020520215184
cpuc	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
craft	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
craig	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
crank	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
crawled	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
crazy	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cre	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
create	4.0, 8.0,                  0.00030967422271770096, 0.0004991403693638733
created	4.0, 1.0,                  0.00030967422271770096, 0.00011092008208086075
creates	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
creating	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
creation	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
creativity	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
credi	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
credibility	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
credit	4.0, 13.0,                  0.00030967422271770096, 0.0007764405745660252
creditor	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
creditors	2.0, 1.0,                  0.0001858045336306206, 0.00011092008208086075
credits	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
crenshaw	13.0, 0.0,                  0.0008670878236095627, 5.546004104043037e-05
crespigny	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
crest	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
critical	9.0, 0.0,                  0.0006193484454354019, 5.546004104043037e-05
critically	2.0, 0.0,                  0.0001858045336306206, 5.546004104043037e-05
critique	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
crooked	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cross	3.0, 0.0,                  0.0002477393781741608, 5.546004104043037e-05
crowd	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
crowdbut	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
crystal	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
cs	1.0, 1.0,                  0.0001238696890870804, 0.00011092008208086075
csikos	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cst	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
ctise	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cultural	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
cure	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cures	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
curio	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
current	4.0, 4.0,                  0.00030967422271770096, 0.00027730020520215184
currently	11.0, 4.0,                  0.0007432181345224824, 0.00027730020520215184
curriculum	5.0, 0.0,                  0.0003716090672612412, 5.546004104043037e-05
cushion	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
custom	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
customer	1.0, 15.0,                  0.0001238696890870804, 0.000887360656646886
customers	0.0, 2.0,                  6.19348445435402e-05, 0.00016638012312129112
customizable	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cyberopps	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
cynthia	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
czkkrxht	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
d	18.0, 11.0,                  0.0011767620463272637, 0.0006655204924851645
daily	2.0, 1.0,                  0.0001858045336306206, 0.00011092008208086075
dale	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
damage	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
damages	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
damned	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
damorganjr	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
damorgarjr	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
dana	1.0, 0.0,                  0.0001238696890870804, 5.546004104043037e-05
dancing	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
dangerous	0.0, 1.0,                  6.19348445435402e-05, 0.00011092008208086075
