announcements	2.0, 1.0,                  0.0001725476662928134, 7.420599584446424e-05
annoy	0.0, 1.0,                  0.0, 7.420599584446424e-05
annoying	1.0, 0.0,                  8.62738331464067e-05, 0.0
annuallouy	0.0, 1.0,                  0.0, 7.420599584446424e-05
anonymise	0.0, 1.0,                  0.0, 7.420599584446424e-05
anonymizer	0.0, 1.0,                  0.0, 7.420599584446424e-05
anonymously	0.0, 1.0,                  0.0, 7.420599584446424e-05
another	6.0, 7.0,                  0.0005176429988784402, 0.0005194419709112497
answer	0.0, 5.0,                  0.0, 0.00037102997922232116
answered	0.0, 1.0,                  0.0, 7.420599584446424e-05
answering	0.0, 1.0,                  0.0, 7.420599584446424e-05
answers	0.0, 5.0,                  0.0, 0.00037102997922232116
ante	0.0, 1.0,                  0.0, 7.420599584446424e-05
anticipate	1.0, 0.0,                  8.62738331464067e-05, 0.0
antivirus	0.0, 1.0,                  0.0, 7.420599584446424e-05
antoine	1.0, 0.0,                  8.62738331464067e-05, 0.0
any	32.0, 25.0,                  0.0027607626606850144, 0.0018551498961116059
anyare	0.0, 1.0,                  0.0, 7.420599584446424e-05
anyhow	2.0, 0.0,                  0.0001725476662928134, 0.0
anyone	2.0, 1.0,                  0.0001725476662928134, 7.420599584446424e-05
anything	3.0, 7.0,                  0.0002588214994392201, 0.0005194419709112497
anyway	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
anywhere	0.0, 3.0,                  0.0, 0.0002226179875333927
anz	0.0, 2.0,                  0.0, 0.00014841199168892847
aol	2.0, 3.0,                  0.0001725476662928134, 0.0002226179875333927
apachi	1.0, 0.0,                  8.62738331464067e-05, 0.0
apart	0.0, 2.0,                  0.0, 0.00014841199168892847
apoligize	2.0, 0.0,                  0.0001725476662928134, 0.0
apollo	1.0, 0.0,                  8.62738331464067e-05, 0.0
apologies	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
apologize	2.0, 1.0,                  0.0001725476662928134, 7.420599584446424e-05
apparently	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
appeals	0.0, 3.0,                  0.0, 0.0002226179875333927
appear	4.0, 1.0,                  0.0003450953325856268, 7.420599584446424e-05
appearance	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
appears	2.0, 0.0,                  0.0001725476662928134, 0.0
appetite	0.0, 2.0,                  0.0, 0.00014841199168892847
application	0.0, 4.0,                  0.0, 0.00029682398337785694
applied	5.0, 0.0,                  0.0004313691657320335, 0.0
apply	1.0, 3.0,                  8.62738331464067e-05, 0.0002226179875333927
appreciate	1.0, 0.0,                  8.62738331464067e-05, 0.0
appreciated	0.0, 1.0,                  0.0, 7.420599584446424e-05
appreciation	2.0, 0.0,                  0.0001725476662928134, 0.0
approach	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
appropriate	3.0, 0.0,                  0.0002588214994392201, 0.0
approval	0.0, 1.0,                  0.0, 7.420599584446424e-05
approved	1.0, 4.0,                  8.62738331464067e-05, 0.00029682398337785694
approximately	4.0, 0.0,                  0.0003450953325856268, 0.0
aqmd	2.0, 0.0,                  0.0001725476662928134, 0.0
aqoj	0.0, 1.0,                  0.0, 7.420599584446424e-05
arbitrage	4.0, 0.0,                  0.0003450953325856268, 0.0
architect	0.0, 1.0,                  0.0, 7.420599584446424e-05
archive	0.0, 1.0,                  0.0, 7.420599584446424e-05
arcy	7.0, 0.0,                  0.0006039168320248468, 0.0
are	55.0, 84.0,                  0.004745060823052368, 0.006233303650934996
area	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
areas	2.0, 0.0,                  0.0001725476662928134, 0.0
aren	0.0, 1.0,                  0.0, 7.420599584446424e-05
argentine	4.0, 0.0,                  0.0003450953325856268, 0.0
arizona	1.0, 0.0,                  8.62738331464067e-05, 0.0
ark	0.0, 1.0,                  0.0, 7.420599584446424e-05
arm	1.0, 0.0,                  8.62738331464067e-05, 0.0
armstrong	2.0, 0.0,                  0.0001725476662928134, 0.0
around	3.0, 1.0,                  0.0002588214994392201, 7.420599584446424e-05
arrange	2.0, 2.0,                  0.0001725476662928134, 0.00014841199168892847
arranged	0.0, 1.0,                  0.0, 7.420599584446424e-05
arrangement	2.0, 0.0,                  0.0001725476662928134, 0.0
arrangements	0.0, 2.0,                  0.0, 0.00014841199168892847
arrest	0.0, 2.0,                  0.0, 0.00014841199168892847
arrival	1.0, 0.0,                  8.62738331464067e-05, 0.0
art	0.0, 2.0,                  0.0, 0.00014841199168892847
arthur	0.0, 1.0,                  0.0, 7.420599584446424e-05
article	0.0, 3.0,                  0.0, 0.0002226179875333927
articles	0.0, 1.0,                  0.0, 7.420599584446424e-05
as	54.0, 39.0,                  0.004658786989905962, 0.002894033837934105
ascii	0.0, 1.0,                  0.0, 7.420599584446424e-05
ashburton	0.0, 3.0,                  0.0, 0.0002226179875333927
asia	0.0, 1.0,                  0.0, 7.420599584446424e-05
aside	0.0, 2.0,                  0.0, 0.00014841199168892847
ask	2.0, 6.0,                  0.0001725476662928134, 0.0004452359750667854
asked	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
asking	5.0, 3.0,                  0.0004313691657320335, 0.0002226179875333927
asks	0.0, 1.0,                  0.0, 7.420599584446424e-05
aspermont	0.0, 3.0,                  0.0, 0.0002226179875333927
assault	0.0, 1.0,                  0.0, 7.420599584446424e-05
assay	0.0, 1.0,                  0.0, 7.420599584446424e-05
assays	0.0, 1.0,                  0.0, 7.420599584446424e-05
assembly	1.0, 0.0,                  8.62738331464067e-05, 0.0
assemblyman	3.0, 0.0,                  0.0002588214994392201, 0.0
assets	11.0, 1.0,                  0.0009490121646104736, 7.420599584446424e-05
assignment	1.0, 0.0,                  8.62738331464067e-05, 0.0
assist	0.0, 3.0,                  0.0, 0.0002226179875333927
assistance	2.0, 4.0,                  0.0001725476662928134, 0.00029682398337785694
assistant	2.0, 0.0,                  0.0001725476662928134, 0.0
associate	1.0, 0.0,                  8.62738331464067e-05, 0.0
association	1.0, 0.0,                  8.62738331464067e-05, 0.0
assortment	0.0, 1.0,                  0.0, 7.420599584446424e-05
assume	1.0, 0.0,                  8.62738331464067e-05, 0.0
assuming	1.0, 0.0,                  8.62738331464067e-05, 0.0
assumption	1.0, 0.0,                  8.62738331464067e-05, 0.0
assure	3.0, 0.0,                  0.0002588214994392201, 0.0
asthma	0.0, 1.0,                  0.0, 7.420599584446424e-05
at	57.0, 66.0,                  0.004917608489345182, 0.004897595725734639
ate	1.0, 2.0,                  8.62738331464067e-05, 0.00014841199168892847
atop	0.0, 1.0,                  0.0, 7.420599584446424e-05
atreus	0.0, 1.0,                  0.0, 7.420599584446424e-05
attached	6.0, 0.0,                  0.0005176429988784402, 0.0
attatched	2.0, 0.0,                  0.0001725476662928134, 0.0
attempt	1.0, 0.0,                  8.62738331464067e-05, 0.0
attend	6.0, 1.0,                  0.0005176429988784402, 7.420599584446424e-05
attendance	2.0, 0.0,                  0.0001725476662928134, 0.0
attended	0.0, 1.0,                  0.0, 7.420599584446424e-05
attending	1.0, 0.0,                  8.62738331464067e-05, 0.0
attention	0.0, 3.0,                  0.0, 0.0002226179875333927
attest	1.0, 0.0,                  8.62738331464067e-05, 0.0
attitudinal	0.0, 1.0,                  0.0, 7.420599584446424e-05
attl	1.0, 0.0,                  8.62738331464067e-05, 0.0
attn	0.0, 2.0,                  0.0, 0.00014841199168892847
attractive	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
attributable	0.0, 1.0,                  0.0, 7.420599584446424e-05
audience	2.0, 7.0,                  0.0001725476662928134, 0.0005194419709112497
audio	0.0, 2.0,                  0.0, 0.00014841199168892847
audit	2.0, 0.0,                  0.0001725476662928134, 0.0
australia	2.0, 7.0,                  0.0001725476662928134, 0.0005194419709112497
australian	0.0, 3.0,                  0.0, 0.0002226179875333927
australiasds	0.0, 1.0,                  0.0, 7.420599584446424e-05
authenticity	0.0, 1.0,                  0.0, 7.420599584446424e-05
author	0.0, 2.0,                  0.0, 0.00014841199168892847
authorities	0.0, 1.0,                  0.0, 7.420599584446424e-05
authority	1.0, 0.0,                  8.62738331464067e-05, 0.0
authorized	0.0, 1.0,                  0.0, 7.420599584446424e-05
automated	0.0, 2.0,                  0.0, 0.00014841199168892847
automatically	1.0, 3.0,                  8.62738331464067e-05, 0.0002226179875333927
automobile	0.0, 1.0,                  0.0, 7.420599584446424e-05
availability	0.0, 2.0,                  0.0, 0.00014841199168892847
available	12.0, 9.0,                  0.0010352859977568803, 0.0006678539626001781
average	0.0, 3.0,                  0.0, 0.0002226179875333927
aviation	1.0, 0.0,                  8.62738331464067e-05, 0.0
avoid	3.0, 5.0,                  0.0002588214994392201, 0.00037102997922232116
avoided	1.0, 0.0,                  8.62738331464067e-05, 0.0
await	0.0, 2.0,                  0.0, 0.00014841199168892847
awaking	0.0, 1.0,                  0.0, 7.420599584446424e-05
aware	1.0, 0.0,                  8.62738331464067e-05, 0.0
away	4.0, 5.0,                  0.0003450953325856268, 0.00037102997922232116
awesome	1.0, 0.0,                  8.62738331464067e-05, 0.0
ax	0.0, 1.0,                  0.0, 7.420599584446424e-05
axel	2.0, 0.0,                  0.0001725476662928134, 0.0
ay	0.0, 1.0,                  0.0, 7.420599584446424e-05
azepam	0.0, 1.0,                  0.0, 7.420599584446424e-05
azurix	10.0, 0.0,                  0.000862738331464067, 0.0
b	13.0, 3.0,                  0.001121559830903287, 0.0002226179875333927
baby	0.0, 2.0,                  0.0, 0.00014841199168892847
bachelors	0.0, 1.0,                  0.0, 7.420599584446424e-05
back	5.0, 16.0,                  0.0004313691657320335, 0.0011872959335114278
background	2.0, 7.0,                  0.0001725476662928134, 0.0005194419709112497
backgrounds	0.0, 1.0,                  0.0, 7.420599584446424e-05
backup	2.0, 0.0,                  0.0001725476662928134, 0.0
bacon	0.0, 1.0,                  0.0, 7.420599584446424e-05
bacterial	0.0, 1.0,                  0.0, 7.420599584446424e-05
bad	2.0, 2.0,                  0.0001725476662928134, 0.00014841199168892847
bade	0.0, 1.0,                  0.0, 7.420599584446424e-05
baggage	0.0, 1.0,                  0.0, 7.420599584446424e-05
bail	2.0, 0.0,                  0.0001725476662928134, 0.0
bailout	7.0, 0.0,                  0.0006039168320248468, 0.0
balance	0.0, 1.0,                  0.0, 7.420599584446424e-05
banging	0.0, 1.0,                  0.0, 7.420599584446424e-05
bank	0.0, 4.0,                  0.0, 0.00029682398337785694
banked	0.0, 1.0,                  0.0, 7.420599584446424e-05
banker	2.0, 0.0,                  0.0001725476662928134, 0.0
banking	3.0, 0.0,                  0.0002588214994392201, 0.0
bankruptcy	12.0, 2.0,                  0.0010352859977568803, 0.00014841199168892847
bannerco	0.0, 3.0,                  0.0, 0.0002226179875333927
banners	0.0, 1.0,                  0.0, 7.420599584446424e-05
bannersgomlm	0.0, 6.0,                  0.0, 0.0004452359750667854
bar	0.0, 1.0,                  0.0, 7.420599584446424e-05
bareback	0.0, 1.0,                  0.0, 7.420599584446424e-05
barely	0.0, 1.0,                  0.0, 7.420599584446424e-05
bargaain	0.0, 1.0,                  0.0, 7.420599584446424e-05
barnard	1.0, 0.0,                  8.62738331464067e-05, 0.0
barney	3.0, 0.0,                  0.0002588214994392201, 0.0
barrier	0.0, 2.0,                  0.0, 0.00014841199168892847
barrow	1.0, 0.0,                  8.62738331464067e-05, 0.0
base	0.0, 1.0,                  0.0, 7.420599584446424e-05
based	6.0, 4.0,                  0.0005176429988784402, 0.00029682398337785694
basically	0.0, 1.0,                  0.0, 7.420599584446424e-05
basis	1.0, 3.0,                  8.62738331464067e-05, 0.0002226179875333927
baskets	5.0, 0.0,                  0.0004313691657320335, 0.0
bauxite	0.0, 1.0,                  0.0, 7.420599584446424e-05
bawled	0.0, 1.0,                  0.0, 7.420599584446424e-05
bazzd	0.0, 1.0,                  0.0, 7.420599584446424e-05
bc	1.0, 0.0,                  8.62738331464067e-05, 0.0
bcli	1.0, 0.0,                  8.62738331464067e-05, 0.0
bd	0.0, 5.0,                  0.0, 0.00037102997922232116
bdf	0.0, 1.0,                  0.0, 7.420599584446424e-05
be	90.0, 84.0,                  0.007764644983176603, 0.006233303650934996
beale	1.0, 0.0,                  8.62738331464067e-05, 0.0
beans	0.0, 1.0,                  0.0, 7.420599584446424e-05
bear	2.0, 1.0,                  0.0001725476662928134, 7.420599584446424e-05
beard	0.0, 1.0,                  0.0, 7.420599584446424e-05
beca	0.0, 1.0,                  0.0, 7.420599584446424e-05
became	0.0, 4.0,                  0.0, 0.00029682398337785694
because	2.0, 12.0,                  0.0001725476662928134, 0.0008904719501335708
beck	3.0, 0.0,                  0.0002588214994392201, 0.0
become	0.0, 4.0,                  0.0, 0.00029682398337785694
bed	0.0, 1.0,                  0.0, 7.420599584446424e-05
bedfellow	0.0, 1.0,                  0.0, 7.420599584446424e-05
beds	0.0, 3.0,                  0.0, 0.0002226179875333927
been	25.0, 8.0,                  0.0021568458286601675, 0.0005936479667557139
beers	1.0, 0.0,                  8.62738331464067e-05, 0.0
beetcn	0.0, 1.0,                  0.0, 7.420599584446424e-05
before	7.0, 11.0,                  0.0006039168320248468, 0.0008162659542891065
began	2.0, 4.0,                  0.0001725476662928134, 0.00029682398337785694
begin	0.0, 4.0,                  0.0, 0.00029682398337785694
beginning	1.0, 3.0,                  8.62738331464067e-05, 0.0002226179875333927
begins	0.0, 1.0,                  0.0, 7.420599584446424e-05
behalf	1.0, 0.0,                  8.62738331464067e-05, 0.0
being	8.0, 2.0,                  0.0006901906651712536, 0.00014841199168892847
believable	0.0, 2.0,                  0.0, 0.00014841199168892847
believe	5.0, 6.0,                  0.0004313691657320335, 0.0004452359750667854
believes	1.0, 0.0,                  8.62738331464067e-05, 0.0
belonged	0.0, 1.0,                  0.0, 7.420599584446424e-05
belongs	0.0, 2.0,                  0.0, 0.00014841199168892847
below	6.0, 7.0,                  0.0005176429988784402, 0.0005194419709112497
benchmarks	2.0, 0.0,                  0.0001725476662928134, 0.0
bendickson	0.0, 2.0,                  0.0, 0.00014841199168892847
benedicta	0.0, 2.0,                  0.0, 0.00014841199168892847
benefit	2.0, 7.0,                  0.0001725476662928134, 0.0005194419709112497
benefits	3.0, 8.0,                  0.0002588214994392201, 0.0005936479667557139
benewm	1.0, 0.0,                  8.62738331464067e-05, 0.0
bennett	1.0, 0.0,                  8.62738331464067e-05, 0.0
benson	0.0, 1.0,                  0.0, 7.420599584446424e-05
ber	0.0, 1.0,                  0.0, 7.420599584446424e-05
berkovitz	2.0, 0.0,                  0.0001725476662928134, 0.0
bernice	1.0, 0.0,                  8.62738331464067e-05, 0.0
best	6.0, 12.0,                  0.0005176429988784402, 0.0008904719501335708
bestwaytoshop	0.0, 1.0,                  0.0, 7.420599584446424e-05
better	1.0, 6.0,                  8.62738331464067e-05, 0.0004452359750667854
between	2.0, 2.0,                  0.0001725476662928134, 0.00014841199168892847
beware	0.0, 1.0,                  0.0, 7.420599584446424e-05
beyond	3.0, 0.0,                  0.0002588214994392201, 0.0
bgmlm	0.0, 1.0,                  0.0, 7.420599584446424e-05
bharat	1.0, 0.0,                  8.62738331464067e-05, 0.0
bid	1.0, 0.0,                  8.62738331464067e-05, 0.0
big	3.0, 6.0,                  0.0002588214994392201, 0.0004452359750667854
biggest	0.0, 1.0,                  0.0, 7.420599584446424e-05
bill	3.0, 2.0,                  0.0002588214994392201, 0.00014841199168892847
billed	0.0, 2.0,                  0.0, 0.00014841199168892847
billion	5.0, 1.0,                  0.0004313691657320335, 7.420599584446424e-05
bills	2.0, 0.0,                  0.0001725476662928134, 0.0
birch	0.0, 1.0,                  0.0, 7.420599584446424e-05
bit	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
biwven	0.0, 1.0,                  0.0, 7.420599584446424e-05
biz	0.0, 2.0,                  0.0, 0.00014841199168892847
bjeffrie	1.0, 0.0,                  8.62738331464067e-05, 0.0
bjwl	0.0, 1.0,                  0.0, 7.420599584446424e-05
blainey	0.0, 1.0,                  0.0, 7.420599584446424e-05
bless	0.0, 2.0,                  0.0, 0.00014841199168892847
blessed	0.0, 2.0,                  0.0, 0.00014841199168892847
block	2.0, 2.0,                  0.0001725476662928134, 0.00014841199168892847
blocked	0.0, 2.0,                  0.0, 0.00014841199168892847
blocking	0.0, 1.0,                  0.0, 7.420599584446424e-05
blong	1.0, 0.0,                  8.62738331464067e-05, 0.0
blood	0.0, 1.0,                  0.0, 7.420599584446424e-05
blow	0.0, 1.0,                  0.0, 7.420599584446424e-05
blows	1.0, 0.0,                  8.62738331464067e-05, 0.0
blues	1.0, 0.0,                  8.62738331464067e-05, 0.0
bmar	1.0, 0.0,                  8.62738331464067e-05, 0.0
bmf	0.0, 1.0,                  0.0, 7.420599584446424e-05
bmlm	0.0, 2.0,                  0.0, 0.00014841199168892847
board	0.0, 3.0,                  0.0, 0.0002226179875333927
bob	5.0, 0.0,                  0.0004313691657320335, 0.0
bodies	0.0, 1.0,                  0.0, 7.420599584446424e-05
body	0.0, 5.0,                  0.0, 0.00037102997922232116
bodyfrankfurter	0.0, 1.0,                  0.0, 7.420599584446424e-05
bold	0.0, 2.0,                  0.0, 0.00014841199168892847
bolnisi	0.0, 1.0,                  0.0, 7.420599584446424e-05
bombs	0.0, 1.0,                  0.0, 7.420599584446424e-05
bond	0.0, 1.0,                  0.0, 7.420599584446424e-05
bondholders	1.0, 0.0,                  8.62738331464067e-05, 0.0
bonds	2.0, 0.0,                  0.0001725476662928134, 0.0
bone	0.0, 1.0,                  0.0, 7.420599584446424e-05
bonnard	1.0, 0.0,                  8.62738331464067e-05, 0.0
bonus	0.0, 5.0,                  0.0, 0.00037102997922232116
bonuses	0.0, 4.0,                  0.0, 0.00029682398337785694
book	2.0, 3.0,                  0.0001725476662928134, 0.0002226179875333927
books	0.0, 2.0,                  0.0, 0.00014841199168892847
boost	0.0, 1.0,                  0.0, 7.420599584446424e-05
boosts	0.0, 1.0,                  0.0, 7.420599584446424e-05
booth	1.0, 0.0,                  8.62738331464067e-05, 0.0
boots	1.0, 0.0,                  8.62738331464067e-05, 0.0
booze	0.0, 1.0,                  0.0, 7.420599584446424e-05
borlan	1.0, 0.0,                  8.62738331464067e-05, 0.0
borland	0.0, 1.0,                  0.0, 7.420599584446424e-05
borrowers	0.0, 1.0,                  0.0, 7.420599584446424e-05
boss	0.0, 1.0,                  0.0, 7.420599584446424e-05
both	5.0, 7.0,                  0.0004313691657320335, 0.0005194419709112497
bother	0.0, 1.0,                  0.0, 7.420599584446424e-05
bottom	0.0, 2.0,                  0.0, 0.00014841199168892847
bought	2.0, 1.0,                  0.0001725476662928134, 7.420599584446424e-05
bound	0.0, 2.0,                  0.0, 0.00014841199168892847
boundary	0.0, 1.0,                  0.0, 7.420599584446424e-05
box	0.0, 17.0,                  0.0, 0.0012615019293558919
boxes	1.0, 0.0,                  8.62738331464067e-05, 0.0
boy	0.0, 2.0,                  0.0, 0.00014841199168892847
bp	3.0, 0.0,                  0.0002588214994392201, 0.0
br	2.0, 0.0,                  0.0001725476662928134, 0.0
brad	2.0, 0.0,                  0.0001725476662928134, 0.0
bradford	1.0, 0.0,                  8.62738331464067e-05, 0.0
brainstorm	1.0, 0.0,                  8.62738331464067e-05, 0.0
brand	0.0, 1.0,                  0.0, 7.420599584446424e-05
branded	0.0, 1.0,                  0.0, 7.420599584446424e-05
branding	0.0, 1.0,                  0.0, 7.420599584446424e-05
brazil	8.0, 0.0,                  0.0006901906651712536, 0.0
brazilian	4.0, 0.0,                  0.0003450953325856268, 0.0
break	4.0, 1.0,                  0.0003450953325856268, 7.420599584446424e-05
breakthrough	1.0, 0.0,                  8.62738331464067e-05, 0.0
breath	0.0, 4.0,                  0.0, 0.00029682398337785694
breathe	0.0, 2.0,                  0.0, 0.00014841199168892847
bredd	1.0, 0.0,                  8.62738331464067e-05, 0.0
brenda	1.0, 0.0,                  8.62738331464067e-05, 0.0
brennan	1.0, 0.0,                  8.62738331464067e-05, 0.0
brent	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
brett	3.0, 0.0,                  0.0002588214994392201, 0.0
brex	0.0, 1.0,                  0.0, 7.420599584446424e-05
brian	1.0, 0.0,                  8.62738331464067e-05, 0.0
brick	0.0, 1.0,                  0.0, 7.420599584446424e-05
bring	1.0, 0.0,                  8.62738331464067e-05, 0.0
brings	2.0, 2.0,                  0.0001725476662928134, 0.00014841199168892847
broad	2.0, 0.0,                  0.0001725476662928134, 0.0
broker	0.0, 1.0,                  0.0, 7.420599584446424e-05
brought	0.0, 1.0,                  0.0, 7.420599584446424e-05
brown	1.0, 2.0,                  8.62738331464067e-05, 0.00014841199168892847
browser	0.0, 2.0,                  0.0, 0.00014841199168892847
brutal	0.0, 1.0,                  0.0, 7.420599584446424e-05
bryan	1.0, 0.0,                  8.62738331464067e-05, 0.0
btu	1.0, 0.0,                  8.62738331464067e-05, 0.0
buchsbaum	1.0, 0.0,                  8.62738331464067e-05, 0.0
buck	1.0, 0.0,                  8.62738331464067e-05, 0.0
build	0.0, 5.0,                  0.0, 0.00037102997922232116
building	3.0, 2.0,                  0.0002588214994392201, 0.00014841199168892847
buildings	0.0, 1.0,                  0.0, 7.420599584446424e-05
buka	0.0, 2.0,                  0.0, 0.00014841199168892847
bull	0.0, 1.0,                  0.0, 7.420599584446424e-05
bullet	0.0, 5.0,                  0.0, 0.00037102997922232116
bulleted	0.0, 2.0,                  0.0, 0.00014841199168892847
bullets	0.0, 1.0,                  0.0, 7.420599584446424e-05
burning	0.0, 2.0,                  0.0, 0.00014841199168892847
burst	0.0, 1.0,                  0.0, 7.420599584446424e-05
burton	6.0, 0.0,                  0.0005176429988784402, 0.0
bus	2.0, 1.0,                  0.0001725476662928134, 7.420599584446424e-05
busine	0.0, 1.0,                  0.0, 7.420599584446424e-05
busines	0.0, 1.0,                  0.0, 7.420599584446424e-05
business	20.0, 20.0,                  0.001725476662928134, 0.0014841199168892847
businesses	0.0, 4.0,                  0.0, 0.00029682398337785694
businessopps	0.0, 1.0,                  0.0, 7.420599584446424e-05
bussell	1.0, 0.0,                  8.62738331464067e-05, 0.0
busy	0.0, 1.0,                  0.0, 7.420599584446424e-05
but	21.0, 35.0,                  0.0018117504960745406, 0.0025972098545562483
butler	1.0, 0.0,                  8.62738331464067e-05, 0.0
button	0.0, 1.0,                  0.0, 7.420599584446424e-05
buy	1.0, 3.0,                  8.62738331464067e-05, 0.0002226179875333927
buybacks	1.0, 0.0,                  8.62738331464067e-05, 0.0
buying	1.0, 0.0,                  8.62738331464067e-05, 0.0
by	52.0, 57.0,                  0.004486239323613148, 0.004229741763134461
bye	0.0, 1.0,                  0.0, 7.420599584446424e-05
byee	0.0, 1.0,                  0.0, 7.420599584446424e-05
bypass	0.0, 1.0,                  0.0, 7.420599584446424e-05
bypasses	0.0, 1.0,                  0.0, 7.420599584446424e-05
c	5.0, 10.0,                  0.0004313691657320335, 0.0007420599584446423
ca	4.0, 0.0,                  0.0003450953325856268, 0.0
cabinets	1.0, 0.0,                  8.62738331464067e-05, 0.0
caboose	0.0, 1.0,                  0.0, 7.420599584446424e-05
cage	1.0, 0.0,                  8.62738331464067e-05, 0.0
cal	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
calamity	0.0, 2.0,                  0.0, 0.00014841199168892847
calculations	2.0, 0.0,                  0.0001725476662928134, 0.0
cali	0.0, 1.0,                  0.0, 7.420599584446424e-05
california	9.0, 0.0,                  0.0007764644983176603, 0.0
call	8.0, 3.0,                  0.0006901906651712536, 0.0002226179875333927
called	0.0, 2.0,                  0.0, 0.00014841199168892847
calme	1.0, 0.0,                  8.62738331464067e-05, 0.0
calpine	3.0, 0.0,                  0.0002588214994392201, 0.0
came	0.0, 2.0,                  0.0, 0.00014841199168892847
camp	7.0, 0.0,                  0.0006039168320248468, 0.0
campus	0.0, 1.0,                  0.0, 7.420599584446424e-05
can	30.0, 49.0,                  0.0025882149943922007, 0.003636093796378747
canada	4.0, 0.0,                  0.0003450953325856268, 0.0
canadian	1.0, 0.0,                  8.62738331464067e-05, 0.0
canary	0.0, 1.0,                  0.0, 7.420599584446424e-05
cancel	0.0, 1.0,                  0.0, 7.420599584446424e-05
candidate	1.0, 0.0,                  8.62738331464067e-05, 0.0
cannot	1.0, 2.0,                  8.62738331464067e-05, 0.00014841199168892847
cano	0.0, 1.0,                  0.0, 7.420599584446424e-05
capabilities	1.0, 0.0,                  8.62738331464067e-05, 0.0
capability	2.0, 0.0,                  0.0001725476662928134, 0.0
capacity	2.0, 0.0,                  0.0001725476662928134, 0.0
capital	3.0, 0.0,                  0.0002588214994392201, 0.0
capitalisation	0.0, 1.0,                  0.0, 7.420599584446424e-05
capitalize	0.0, 1.0,                  0.0, 7.420599584446424e-05
capitol	0.0, 1.0,                  0.0, 7.420599584446424e-05
car	0.0, 5.0,                  0.0, 0.00037102997922232116
card	0.0, 5.0,                  0.0, 0.00037102997922232116
cards	1.0, 4.0,                  8.62738331464067e-05, 0.00029682398337785694
care	2.0, 5.0,                  0.0001725476662928134, 0.00037102997922232116
careful	0.0, 1.0,                  0.0, 7.420599584446424e-05
carefully	0.0, 3.0,                  0.0, 0.0002226179875333927
cares	0.0, 1.0,                  0.0, 7.420599584446424e-05
cargill	2.0, 0.0,                  0.0001725476662928134, 0.0
carlo	0.0, 1.0,                  0.0, 7.420599584446424e-05
carlos	5.0, 0.0,                  0.0004313691657320335, 0.0
carmody	0.0, 1.0,                  0.0, 7.420599584446424e-05
carol	0.0, 1.0,                  0.0, 7.420599584446424e-05
carolyn	0.0, 1.0,                  0.0, 7.420599584446424e-05
carrera	1.0, 0.0,                  8.62738331464067e-05, 0.0
carried	0.0, 1.0,                  0.0, 7.420599584446424e-05
carroll	6.0, 0.0,                  0.0005176429988784402, 0.0
carry	0.0, 1.0,                  0.0, 7.420599584446424e-05
cars	0.0, 4.0,                  0.0, 0.00029682398337785694
case	6.0, 1.0,                  0.0005176429988784402, 7.420599584446424e-05
cases	0.0, 2.0,                  0.0, 0.00014841199168892847
cash	6.0, 5.0,                  0.0005176429988784402, 0.00037102997922232116
cashpo	0.0, 2.0,                  0.0, 0.00014841199168892847
cashpromotions	0.0, 3.0,                  0.0, 0.0002226179875333927
casinos	0.0, 1.0,                  0.0, 7.420599584446424e-05
cat	0.0, 2.0,                  0.0, 0.00014841199168892847
catalog	0.0, 3.0,                  0.0, 0.0002226179875333927
catalyze	2.0, 0.0,                  0.0001725476662928134, 0.0
catchy	0.0, 1.0,                  0.0, 7.420599584446424e-05
category	0.0, 1.0,                  0.0, 7.420599584446424e-05
caucasians	0.0, 1.0,                  0.0, 7.420599584446424e-05
caught	0.0, 1.0,                  0.0, 7.420599584446424e-05
cause	0.0, 1.0,                  0.0, 7.420599584446424e-05
caused	0.0, 1.0,                  0.0, 7.420599584446424e-05
causey	5.0, 0.0,                  0.0004313691657320335, 0.0
cc	37.0, 0.0,                  0.0031921318264170476, 0.0
ccprod	0.0, 2.0,                  0.0, 0.00014841199168892847
cd	0.0, 1.0,                  0.0, 7.420599584446424e-05
ceased	0.0, 1.0,                  0.0, 7.420599584446424e-05
cede	1.0, 0.0,                  8.62738331464067e-05, 0.0
cele	0.0, 1.0,                  0.0, 7.420599584446424e-05
celebrate	1.0, 0.0,                  8.62738331464067e-05, 0.0
celebration	1.0, 1.0,                  8.62738331464067e-05, 7.420599584446424e-05
celias	1.0, 0.0,                  8.62738331464067e-05, 0.0
cell	1.0, 0.0,                  8.62738331464067e-05, 0.0
cellulite	0.0, 1.0,                  0.0, 7.420599584446424e-05
cemented	0.0, 1.0,                  0.0, 7.420599584446424e-05
cenochs	1.0, 0.0,                  8.62738331464067e-05, 0.0
